FECHA;CARRIER_ORIGEN;RUTA_ORIGEN;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-05-27;MARTINEZ MAXIMILIANO ALBERTO;1958744-ENT;39,6;25807;6981;2146,88;0,31
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;87,55;25227;15719;13997,52;0,89
2026-05-27;IBR ARGENTINA S.A.;1610921-ENT;16,31;25209;843;337,3;0,4
2026-05-27;POLIARQUIA CONSULTORES S.A;1415315-ENT;48,5;25111;2726;1800,78;0,66
2026-05-27;TELEPROM ARGENTINA S.A.;2068014-ENT;66,75;24823;9881;2571,72;0,26
2026-05-27;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;82,65;24092;13543;7341,83;0,54
2026-05-27;ON LINE ASSISTANCE SA;13045865-PX8-ENT;73,79;23894;14006;2401,6;0,17
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;0,51;23122;45;132,52;2,94
2026-05-27;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;97,08;22556;19506;73738,28;3,78
2026-05-27;MARISA CLAUDIA BERETTA;769991-ENT;0,47;22457;14;13,12;0,94
2026-05-27;MULTICONEX SA;786659-ENT;41,92;20676;2318;1235,73;0,53
2026-05-27;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;87,52;18811;11643;5519,03;0,47
2026-05-27;BUDGET S.R.L.;852035-ENT;18,65;17351;1024;244,73;0,24
2026-05-27;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-ENT;92,11;16637;14335;25737,23;1,8
2026-05-27;ON LINE ASSISTANCE SA;13094910-PX8-ENT;90,86;16175;12003;2914,13;0,24
2026-05-27;MARCODINA SA;826199-ENT;81,26;16091;6339;1849,87;0,29
2026-05-27;RICARDO MULLER;652367-ENT;17,7;16090;680;145,17;0,21
2026-05-27;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-ENT;74,78;15743;7468;2095,22;0,28
2026-05-27;IDT CORPORATION DE ARGENTINA S.A.;13091348-ENT;59,27;15414;2982;2449,38;0,82
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;2155169-TWILIO-ENT;83,54;14926;10180;4062,4;0,4
2026-05-27;POLIARQUIA CONSULTORES S.A;2427992-Px8-ENT;94;14417;8059;2481,15;0,31
2026-05-27;SOLUCIONES REGIONALES DE INFORMATICA SA;492500-ENT;33,58;13451;1138;965,68;0,85
2026-05-27;BUDGET S.R.L.;2033424-ENT;72,77;13020;6209;388,77;0,06
2026-05-27;IBR ARGENTINA S.A.;2336450-ENT;68,35;12665;5415;897,45;0,17
2026-05-27;ENTELEQ S.A.S.;2208308-ENT;98,98;11854;5839;2137,17;0,37
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;13101024-MAXINFO-ENT;77,18;11493;6289;1896,73;0,3
2026-05-27;COMUNICACIONES MULTIMEDIA S.A;1561335-ENT;54,96;11354;3776;1529,7;0,41
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;1653615-ENT;19,27;10714;942;3275,18;3,48
2026-05-27;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1937513-ENT;84,79;10706;7144;1086,4;0,15
2026-05-27;CPS S.A. a borrar;484685-ENT;7,43;9815;284;228,23;0,8
2026-05-27;TELECENTRO S.A.;TELECENTRO-SIP-ENT;54,68;9185;3481;8444,25;2,43
2026-05-27;CEIBO CREDITOS S.A.;13091624-PX8-ENT;76,41;8987;4091;1930,22;0,47
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;2466384-Px8_LM-ENT;53,85;8314;2594;1269,63;0,49
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;2353150-LATINAT-ENT;38,19;7842;936;173,42;0,19
2026-05-27;COMUNICACION Y OPINION;2587728-COMYOPI-ENT;31,86;7750;528;208,73;0,4
2026-05-27;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2496034-Px8-ENT;98,25;7497;7262;739,87;0,1
2026-05-27;PRO ACTION SERVICES S.A.;1529913-ENT;56,72;6629;2808;1450,25;0,52
2026-05-27;C2 S.A.;2159194-ENT;84,38;6362;4072;1551;0,38
2026-05-27;ATX;ATX-ENT;26,75;6048;477;208,27;0,44
2026-05-27;CISTECH S.R.L.;2254224-ENT;94,46;5815;3837;2495,82;0,65
2026-05-27;MARTINEZ MAXIMILIANO ALBERTO;1958743-ENT;53,32;5668;987;569,05;0,58
2026-05-27;TELEPROM ARGENTINA S.A.;1832757-ENT;16,3;5384;240;275,47;1,15
2026-05-27;DIAL DATABASE MARKETING S.A;1636056-ENT;56,7;5042;1520;1144,63;0,75
2026-05-27;CITYTECH SA;1893711-ENT;85,71;4926;3282;1103,35;0,34
2026-05-27;MO & PC COLLECTIONS ARGENTINA;2290322-ENT;80,94;4886;2493;1287,32;0,52
2026-05-27;CENTRO INTERACCION MULTIMEDIA SA;APEX-CLIENTES-ENT;76,96;4788;3453;2501,23;0,72
2026-05-27;TARJETA NARANJA SA;13094948-ENT;82,1;4405;3119;1215,58;0,39
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;13080885-IPBTEL-ENT;44,66;4396;188;142,9;0,76
2026-05-27;VN COBRANZAS S.A.;1727363-ENT;44,6;4392;689;286,9;0,42
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;13088160-BTS-ENT;0,18;4234;1;0,17;0,17
2026-05-27;GRUPO P Y D S A;1700019-ENT;7,68;3956;60;221,37;3,69
2026-05-27;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453376-ENT;24,3;3940;233;687,8;2,95
2026-05-27;NEXT LATINOAMERICA SA;1726433-ENT;79,69;3852;2402;801,17;0,33
2026-05-27;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-ENT;73,38;3169;1436;1120,18;0,78
2026-05-27;TOUCHED BPO;1933775-ENT;86,28;3135;1145;365,2;0,32
2026-05-27;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-ENT;98,43;3122;2753;11403,63;4,14
2026-05-27;COACTIVA GROUP.;2094636-ENT;63,96;2917;1038;494,3;0,48
2026-05-27;NSS S.A.;TRAMAS-E1-ENT;83,63;2739;1696;3865,57;2,28
2026-05-27;ORANGE BUSINESS SERVICES ARGENTINA SA;1874623-ENT;81,84;2709;1248;1409,1;1,13
2026-05-27;ENTELEQ S.A.S.;1802612-ENT;58,33;2591;168;169,82;1,01
2026-05-27;VOICENTER S.A.;13096355-PX8-ENT;82,34;2476;1361;900,95;0,66
2026-05-27;CANELLADA EDUARDO MARCELO;747603-ENT;38,18;2280;210;124,93;0,59
2026-05-27;CALL UP SA;2799788-Pcc-ENT;37,87;2183;395;84,87;0,21
2026-05-27;DIRECTV ARGENTINA SOCIEDAD ANONIMA;2121704-ENT;88,1;2116;1281;4511,93;3,52
2026-05-27;LEVEL 3;LEVEL3-LD-ENT;94,82;1846;1447;5653,15;3,91
2026-05-27;PRO ACTION SERVICES S.A.;2262501-ENT;37,43;1725;262;81,37;0,31
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;13088390-TGS_ENT;51,94;1719;187;265,82;1,42
2026-05-27;AZCOM SRL;492508-ENT;82,41;1689;937;1812,78;1,93
2026-05-27;COOPERATIVA TELEFONICA, DE VIVIENDA Y OTROS SERVICIOS PUBLICOS DEL VISO LIMITADA;DELVISO-SIP-ENT;6,17;1623;88;107;1,22
2026-05-27;IPLAN DIGITALK;DARWIN_DK-ENT;45,26;1505;124;3,88;0,03
2026-05-27;GESTION DE PRESTAMOS Y COBRANZAS S.A.;2182558-ENT;77,65;1419;952;787,08;0,83
2026-05-27;GELLER ABOGADOS S.A.;1709925-ENT;39,93;1398;355;56,72;0,16
2026-05-27;SOLUCIONES DE CONTACTO SA;737629-ENT;61,37;1271;545;426,62;0,78
2026-05-27;COLLINS SA;13096884-CC-ENT;44,3;1235;272;5,5;0,02
2026-05-27;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-ENT;50,05;1186;468;1292,52;2,76
2026-05-27;SWISS MEDICAL S.A.;SWISS-PRE8-ENT;85,09;1163;588;1707,9;2,9
2026-05-27;AGINET S.A.;492511-ENT;61,97;1146;497;507,03;1,02
2026-05-27;CONSUMAS S.A;2791044-Px8-ENT;80,33;1119;772;191,57;0,25
2026-05-27;DESOL S A;1513661-ENT;89,72;1086;506;841,33;1,66
2026-05-27;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-ENT;74,73;1056;408;341,33;0,84
2026-05-27;TECNO VOZ NOROESTE S.A.;13100051_Px8-ENT;99,2;1043;988;4231,88;4,28
2026-05-27;IS LATAM INTELLIGENT SOLUTIONS SA;2629848-Px8-ENT;76,93;994;547;170,17;0,31
2026-05-27;PAKTAR S R L;2186921-ENT;30,41;917;118;99,7;0,84
2026-05-27;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-ENT;77,7;878;237;231,5;0,98
2026-05-27;SUIVANT SA;13092371-SUIVANT-ENT;79,82;831;360;99,35;0,28
2026-05-27;CONVERGIA INC.;396103-ENT;0,13;783;1;5,22;5,22
2026-05-27;GLOBALTECH TELECOMUNICACIONES;2035853-ENT;80,67;736;363;358,23;0,99
2026-05-27;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-ENT;34,62;644;216;953,9;4,42
2026-05-27;TEVECOMPRAS 2001 SRL;2773828-ENT;90,34;599;430;640,27;1,49
2026-05-27;CLIENTING GROUP S A;1932473-ENT;80,84;590;270;385;1,43
2026-05-27;NSS S.A.;Voipack-genesys-in;89,49;563;400;557,38;1,39
2026-05-27;OLUM SRL;1972310-ENT;87,5;558;364;234,95;0,65
2026-05-27;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-ENT;97,69;556;254;560,08;2,21
2026-05-27;ALLEVA CLAUDIO HECTOR;1505281-ENT;70,98;546;274;509,38;1,86
2026-05-27;BHN SEGUROS GENERALES S.A.;2114298-ENT;84,21;481;32;31,47;0,98
2026-05-27;I-FULL SRL;1877667-ENT;92,22;436;332;553,78;1,67
2026-05-27;MULTICONEX SA;13089438-ENT;78,69;410;240;185,73;0,77
2026-05-27;INDICOM S.A.;2542186-Px8-ENT;80,87;407;279;271,32;0,97
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;2258260-AVOXI-ENT;95,27;373;262;343,72;1,31
2026-05-27;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2114564-ENT;96,38;369;346;778,87;2,25
2026-05-27;TRIMOTION S.R.L.;1531643-ENT;99,04;369;311;422,92;1,36
2026-05-27;GM TELECOM CORPORATION;620947-ENT;0;367;0;0;0
2026-05-27;ORBITH S.A;1848095-ENT;74,6;358;188;148,02;0,79
2026-05-27;MENTAWAI S.R.L.;666803-ENT;70,04;345;187;234,82;1,26
2026-05-27;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-ENT;96,49;313;55;213,63;3,88
2026-05-27;TELECOM ARGENTINA S.A.;POI-GGUAYCHU-SIP-ENT;100;298;296;331,97;1,12
2026-05-27;2030 TELECOMUNICACIONES S.A.;375045-ENT;80,83;284;97;233,87;2,41
2026-05-27;CISTECH S.R.L.;1806855-ENT;84,58;280;203;428,62;2,11
2026-05-27;TELESERVICIOS Y MARKETING SRL;2541566-Px8-ENT;97,45;276;191;175,18;0,92
2026-05-27;PRAGA GGB S.R.L.;1797965-ENT;90,91;213;160;98,02;0,61
2026-05-27;DARCOM S.A.;1932372-ENT;76,4;208;123;260,43;2,12
2026-05-27;TELEPROM ARGENTINA S.A.;1702596-ENT;70,83;200;34;33,32;0,98
2026-05-27;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-ENT;100;178;14;27,78;1,98
2026-05-27;GENERAL COLLECT S.A.S.;13099816-PX8-ENT;20,25;174;33;17,78;0,54
2026-05-27;NUBICOM S.R.L.;1950424-ENT;99,19;174;123;204,33;1,66
2026-05-27;LINEAS LIDELSU SRL;13101414-CC-ENT;1,59;171;1;0,03;0,03
2026-05-27;TELESERVICIOS Y MARKETING SRL;751349-ENT;63,93;161;39;54,52;1,4
2026-05-27;BM SOLUCIONES S.R.L;1807739-ENT;94,87;159;111;64,15;0,58
2026-05-27;VOCALSAT ARGENTINA S.A.;1768091-ENT;95,27;155;141;86,12;0,61
2026-05-27;T V FUEGO SOCIEDAD ANONIMA;433670-ENT;90,63;145;87;121,98;1,4
2026-05-27;TAG CONTINENTAL S.R.L.;592936-ENT;98,51;143;66;52,52;0,8
2026-05-27;BUENOS AIRES CALL SA;2067132-ENT;63,11;138;77;99,28;1,29
2026-05-27;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;EXXON-ENT;52,99;137;62;184,18;2,97
2026-05-27;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-ENT;96,63;135;86;130,83;1,52
2026-05-27;TELETEL CHILE;413460-ENT;20;132;5;8,75;1,75
2026-05-27;SIETE CAPAS;2817020-ENT;63,3;127;69;231,33;3,35
2026-05-27;SOLUCIONES REGIONALES DE INFORMATICA SA;Soluciones-ENT;87,95;119;73;139,57;1,91
2026-05-27;VOCALSAT ARGENTINA S.A.;1768821-ENT;83,7;102;77;139,35;1,81
2026-05-27;AZCOM SRL;1762321-ENT;64,38;101;47;43,63;0,93
2026-05-27;P C C P S A;656395-ENT;82,35;97;56;119,25;2,13
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;2545022-DIDWW2-ENT;100;93;58;70,48;1,22
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;NEW-CALL-DKUSA-ENT;90,57;92;48;87,25;1,82
2026-05-27;TELEPROM ARGENTINA S.A.;2025330-ENT;100;86;53;36,2;0,68
2026-05-27;IFX NETWORKS SA;483821-ENT;87,84;79;65;75,83;1,17
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-EN;90,77;76;59;43,58;0,74
2026-05-27;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;BERNA-PRE8-ENT;75;69;51;115,72;2,27
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-ENT;57,78;56;26;10,98;0,42
2026-05-27;ESTUDIO RECUPERO SA;2120504-ENT;4,08;56;2;0,93;0,47
2026-05-27;R P B SOCIEDAD ANONIMA;13095588-ENT;69,39;56;34;22,42;0,66
2026-05-27;ALLIANZ ARGENTINA COMPA?IA DE SEGUROS SOCIEDAD ANO;13091364-ENT;89,36;53;42;187,52;4,46
2026-05-27;MARKETING ONE ARGENTINA SA;1607559-ENT;81,82;46;27;20,75;0,77
2026-05-27;CISTECH S.R.L.;1957252-ENT;74,19;40;23;45,57;1,98
2026-05-27;INCEPTIA SRL;13092380-ENT;100;39;36;146,75;4,08
2026-05-27;GESTIVA S.A;13097812-PX8-ENT;89,66;38;26;15,15;0,58
2026-05-27;BERGAGNA CARLOS SEBASTIAN;13094894-PX8-ENT;75;38;12;10,02;0,83
2026-05-27;GLOBAL PROCESSING SA;1636352-ENT;100;34;34;11,87;0,35
2026-05-27;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-ENT;24,14;32;7;22,2;3,17
2026-05-27;OP COMUNICACIONES FLEXIBLES;13089526-ENT;100;31;25;4,5;0,18
2026-05-27;STRATTON ARGENTINA S.A.;1926549-ENT;56,52;31;13;18,37;1,41
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;BTS-2271224-ENT;46,15;30;6;9,53;1,59
2026-05-27;TELESERVICIOS Y MARKETING SRL;1573593-ENT;71,43;27;15;12,33;0,82
2026-05-27;ETERNET S.R.L.;1419563-ENT;91,67;24;11;33,28;3,03
2026-05-27;COOPERATIVA ELECTRICA DE CHACABUCO LIMITADA;683465-ENT;100;23;10;36,18;3,62
2026-05-27;IP-TEL S.A.;396279-ENT;94,12;22;16;88,23;5,51
2026-05-27;NEOTEL SRL;697593-ENT;100;21;19;54,85;2,89
2026-05-27;DIRECT CONTACT SOLUTIONS SA;2733686-ENT;92,31;21;12;4,65;0,39
2026-05-27;CYBERWAVE S.A.;2504364-ENT;75;21;12;19,23;1,6
2026-05-27;STRATTON ARGENTINA S.A.;708115-ENT;100;20;17;8,28;0,49
2026-05-27;TELECOM ITALIA SPARKLE S.P.A.;653085-ENT;5,88;20;1;0,92;0,92
2026-05-27;COOPERATIVA ELECTRICA Y SERV MARIANO MORENO LTDA;510481-ENT;10,53;19;2;9,92;4,96
2026-05-27;MARTINEZ MAXIMILIANO ALBERTO;2339641-ENT;0;17;0;0;0
2026-05-27;INTERCALL SOLUCIONES S.R.L;2290440-ENT;13,33;17;2;0,22;0,11
2026-05-27;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1651212-ENT;100;15;2;0,3;0,15
2026-05-27;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;393337-ENT;71,43;14;10;26,45;2,65
2026-05-27;FIBERMAX SA;1553295-ENT;100;14;11;28,17;2,56
2026-05-27;COMUNICACIONES MULTIMEDIA S.A;709319-ENT;100;14;14;30,97;2,21
2026-05-27;CENATTEL SA;1977892-ENT;100;14;13;13,72;1,06
2026-05-27;IPLAN DIGITALK;TATA_DARWIN-DK-ENT;70;12;7;17,63;2,52
2026-05-27;GRUPO SERVICIOS JUNIN S.A.;487085-ENT;100;12;5;3,75;0,75
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;1751133-ENT;100;11;11;13,47;1,22
2026-05-27;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-ENT;100;10;4;14,85;3,71
2026-05-27;CITYTECH SA;1914053-PREFIX5-ENT;0;9;0;0;0
2026-05-27;IPNEXT S.A.;2368458-ENT;71,43;9;5;7,43;1,49
2026-05-27;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-ENT;100;9;5;10,48;2,1
2026-05-27;IPLAN INTERNATIONAL BUSINESS INC.;1593522-ENT;0;7;0;0;0
2026-05-27;ATENTO ARGENTINA S.A;1562239-ENT;80;6;4;1,28;0,32
2026-05-27;TELEPROM ARGENTINA S.A.;2242668-ENT;100;6;4;0,78;0,2
2026-05-27;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-ENT;0;6;0;0;0
2026-05-27;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-ENT;100;6;6;5,38;0,9
2026-05-27;WAVENET;332699-ENT;25;5;1;4,33;4,33
2026-05-27;CITYTECH SA;1935463-ENT;100;5;4;3,98;1
2026-05-27;IMPRUNETA S.A;1586407-ENT;33,33;5;1;0,05;0,05
2026-05-27;TARJETA NARANJA SA;13095142-PX8-ENT;50;4;1;0,07;0,07
2026-05-27;SION S.A.;2094116-ENT;66,67;4;2;12,77;6,38
2026-05-27;GRUPO LK S.A;2151658-ENT;66,67;3;2;0,58;0,29
2026-05-27;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-ENT;100;3;3;4,47;1,49
2026-05-27;TELECOM ARGENTINA S.A.;POI-ZARATE-SIP-ENT;0;2;0;0;0
2026-05-27;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-ENT;0;2;0;0;0
2026-05-27;CYTRIC SOLUTIONS ARGENTINA SRL;13100684-ENT;0;2;0;0;0
2026-05-27;BAPRO MEDIOS DE PAGO  S.A.;1831755BAPRO-ENT;100;2;1;1,52;1,52
2026-05-27;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-ENT;0;2;0;0;0
2026-05-27;EXPRESS TELESERVICE CORP. DBA LANCK TELECOM;1503887-ENT;0;2;0;0;0
2026-05-27;ATX;1502659-ENT;0;1;0;0;0
2026-05-27;COOPERATIVA LIMITADA DE PROVISION DE SERVICIOS ELECTRICOS, OBRAS Y SERVICIOS PUBLICOS, ASISTENCIALES Y CREDITOS, VIVIENDA Y CONSUMO DE TRENQUE LAUQUEN;391001-ENT;0;1;0;0;0
2026-05-27;SERVICIO SATELITAL S.A.;SERVSAT-ENT;100;1;1;0,48;0,48
2026-05-27;BUDGET S.R.L.;2033423-ENT;0;1;0;0;0
2026-05-27;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-ENT;0;1;0;0;0
2026-05-27;FANDI?O MARIA VALERIA;1614519-ENT;0;1;0;0;0
2026-05-27;CONTACTO GARANTIDO SA;580464-ENT;100;1;1;4,83;4,83
2026-05-27;VN GLOBAL BPO S.A.;1640983-ENT;100;1;1;0,02;0,02
2026-05-26;LINEIP S.R.L.;13097620-PX8-ENT;65,52;2164936;745230;118168,65;0,16
2026-05-26;INCEPTIA SRL;13092380-PX8-ENT;77,82;976398;593366;55991,22;0,09
2026-05-26;INQUESTA SRL EN FORMACION;13101225-PX8_ENT;1,1;639375;5578;1374,67;0,25
2026-05-26;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-ENT;73,02;548292;259860;24335,58;0,09
2026-05-26;IMPRUNETA S.A;1673727-ENT;57,67;505695;124892;29672,75;0,24
2026-05-26;KLEVA TECH;13100368-PX8-ENT;74,38;453371;216084;29786,08;0,14
2026-05-26;ATX;1610439-ENT;71,51;364244;145277;39632,47;0,27
2026-05-26;BICENTEL, LLC;1979876-ENT;68,76;320199;90616;60181,57;0,66
2026-05-26;NSS S.A.;ACME-RETAIL-IN;75,74;240579;115902;108350,93;0,93
2026-05-26;CALL UP SA;2800288-Px8-ENT;72,18;219487;97345;14837,4;0,15
2026-05-26;ANA MAYA SA;1824217-PRE8-ENT;66,32;212145;58374;7402,18;0,13
2026-05-26;IDT CORPORATION DE ARGENTINA S.A.;1770870-ENT;19,87;197566;11867;3958,87;0,33
2026-05-26;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-ENT;91,73;194881;148605;618431,05;4,16
2026-05-26;BAPRO MEDIOS DE PAGO  S.A.;1831755-ENT;45,06;192156;44758;18923,3;0,42
2026-05-26;BHN SEGUROS GENERALES S.A.;BHN-ENT;78,67;187997;83939;8862,48;0,11
2026-05-26;ASISTENCIA LEGAL INTEGRAL SRL;2707742-Px8-ENT;68,43;187779;97721;15198,17;0,16
2026-05-26;EASY CALL SA;2134652-ENT;77,06;163643;70798;13872,1;0,2
2026-05-26;IDT CORPORATION DE ARGENTINA S.A.;1594593-ENT;68,51;162436;63480;5482,88;0,09
2026-05-26;GSA COLLECTIONS ARGENTINA SA;2354840-ENT;47,47;158937;51597;6077,08;0,12
2026-05-26;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-ENT;81,08;156677;93992;369660,12;3,93
2026-05-26;MARTINEZ MAXIMILIANO ALBERTO;2098163-ENT;17,64;148943;5295;2306,1;0,44
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;2098836-ENT;62,94;119048;25528;8058,42;0,32
2026-05-26;CETROGAR SA;2485421-ENT;72,11;96427;37185;5832,9;0,16
2026-05-26;CONMEGA A.C.E.;13098440-PX8-ENT;86,91;94992;64796;11923,63;0,18
2026-05-26;INFOBIP LATAM SA;13091711-PX8-ENT;77,81;81632;45964;18070,98;0,39
2026-05-26;MARTINEZ MAXIMILIANO ALBERTO;1958741-ENT;15,32;79144;3280;1569,67;0,48
2026-05-26;AMX ARGENTINA S.A.;CLARO-SIP-LD-ENT;93,38;77765;57956;230426,05;3,98
2026-05-26;IDT CORPORATION DE ARGENTINA S.A.;1452611-ENT;24,66;74587;6019;3696,57;0,61
2026-05-26;MULTICONEX SA;1571183-ENT;70,95;68345;22445;7442,65;0,33
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-ENT;41,06;67019;7549;3946,97;0,52
2026-05-26;TIWS ARGENTINA II S.A;2039340-ENT;82,87;63896;40088;112189,28;2,8
2026-05-26;RECAUDADORA S.A.;13092840-CC-ENT;67,8;61803;14858;2953,82;0,2
2026-05-26;CREDICUOTAS CONSUMO S.A.;13088519-ENT;76,41;60737;23603;13170,32;0,56
2026-05-26;THE CHAPEAU SRL;13096781-PX8-ENT;11,24;60486;2682;754,07;0,28
2026-05-26;NSS S.A.;CVI-RETAIL-IN;65,35;52735;25746;38675,8;1,5
2026-05-26;V.I.S. MEDIA GROUP S.A.;2270874-ENT;98,44;52422;32589;4898,28;0,15
2026-05-26;LINEAS LIDELSU SRL;2208360-ENT;95,5;52314;28836;5576,97;0,19
2026-05-26;MERCADOLIBRE S.R.L.;MERCADOLIBRE-ENT;82,16;47595;28186;5378,9;0,19
2026-05-26;RECAUDADORA S.A.;2238922-ENT;49,67;47335;9565;1921,13;0,2
2026-05-26;PRO ACTION SERVICES S.A.;1452571-ENT;71,02;46907;17477;3893,93;0,22
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DKUSA-ENT;74,97;46718;18395;9228,02;0,5
2026-05-26;V.I.S. MEDIA GROUP S.A.;1784942-ENT;38,66;44310;3864;904,23;0,23
2026-05-26;IGECH S.A.;1602887-ENT;60,47;43714;6075;385,8;0,06
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;13097097-QXTEL-ENT;49,46;43712;5542;6552,02;1,18
2026-05-26;LATINFON CONTACT CENTER S.R.L.;2549392-Px8-ENT;98,89;41149;25585;3609,37;0,14
2026-05-26;ALAU TECNOLOGIA S.A.U;13091423-PX8-ENT;77,64;39123;18706;3133,12;0,17
2026-05-26;POLIARQUIA CONSULTORES S.A;1415315-ENT;44,2;38011;3721;2234,95;0,6
2026-05-26;NSS S.A.;MEDIANT-TRAMA-ENT;58,49;37316;6757;4156,47;0,62
2026-05-26;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1761735-24-ENT;74,92;36791;22377;2238,83;0,1
2026-05-26;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1531261-ENT;66,33;36623;11567;2147,73;0,19
2026-05-26;COMPANIA FINANCIERA ARGENTINA S A;1730869-ENT;63,66;34052;10519;4963,03;0,47
2026-05-26;NSS S.A.;NOGEO-CVI-ENT;95,4;32945;29339;107787,5;3,67
2026-05-26;VN COBRANZAS S.A.;2441702-Px8-ENT;80,68;31286;20868;4296,98;0,21
2026-05-26;SUIVANT SA;13093020-CC-ENT;54,81;30789;10204;1860,8;0,18
2026-05-26;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;97,53;26332;23146;78852,82;3,41
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;86,57;26244;16212;16205,4;1
2026-05-26;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-ENT;57,71;26137;5208;3336,35;0,64
2026-05-26;IBR ARGENTINA S.A.;1610921-ENT;16,5;25806;919;329,05;0,36
2026-05-26;MULTICONEX SA;786659-ENT;43,22;25777;2895;1498,72;0,52
2026-05-26;COMUNICACION Y OPINION;2812272-Px8-ENT;79,21;24999;14346;4521,82;0,32
2026-05-26;CALL AND CONTACT CENTER S.R.L.;13098208-PX8_ENT;63,69;24784;7165;1664,32;0,23
2026-05-26;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;0,77;23398;84;203,7;2,43
2026-05-26;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;86,89;22870;14147;4932,4;0,35
2026-05-26;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;83,64;22467;12356;6273,47;0,51
2026-05-26;V.I.S. MEDIA GROUP S.A.;1784943-ENT;69,66;19907;8386;1473,13;0,18
2026-05-26;SOLUCIONES REGIONALES DE INFORMATICA SA;492500-ENT;32,97;19214;1531;1142,78;0,75
2026-05-26;PROSPECTIVAS SA;13088557-ENT;27,25;19163;1161;536,88;0,46
