FECHA;CARRIER_DESTINO;RUTA_DESTINO;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-05-23;TELEDIFUSORA S.A.;TELEDIFUSORA-SAL;0;18;0;0;0
2026-05-23;SOLUCIONES DE CONTACTO SA;737629Wise-SAL;100;17;16;2,43;0,15
2026-05-23;NSS S.A.;89303-CLIROMAGO-SAL;100;17;17;28;1,65
2026-05-23;ALAU TECNOLOGIA S.A.U;ALAU-SAL;0;16;0;0;0
2026-05-23;NSS S.A.;278663-BALANZ-SAL;100;15;13;3,4;0,26
2026-05-23;BUDGET S.R.L.;BUDGET-DID-SAL;0;15;0;0;0
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-SAL;0;15;0;0;0
2026-05-23;MICROVOZ S.A;1549801-SAL;100;15;15;18,1;1,21
2026-05-23;GEORED S.A.;484145-SAL;100;14;9;13,38;1,49
2026-05-23;SOLUCIONES REGIONALES DE INFORMATICA SA;SOL-DID-SAL;92,31;14;12;61,13;5,09
2026-05-23;ANALOGIAS SRL;13091636-PX8-SAL;0;14;0;0;0
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-800-DK-SAL;33,33;14;4;15;3,75
2026-05-23;NSS S.A.;407121-EAN-SAL;100;13;4;1,63;0,41
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;COMMPEAK_DK-SAL;7,69;13;1;2,58;2,58
2026-05-23;MARKETING ONE ARGENTINA SA;MARKETING-DID-SAL;100;13;13;14,18;1,09
2026-05-23;MARISA CLAUDIA BERETTA;1402961-SAL;100;12;12;12,83;1,07
2026-05-23;RICARDO MULLER;652367-SAL;100;11;11;2,27;0,21
2026-05-23;DIDXL SP Z.O.O.;1760121-SAL;100;10;4;6,27;1,57
2026-05-23;AGINET S.A.;657321-SAL;90;10;9;14,03;1,56
2026-05-23;NSS S.A.;23165-AMERICA-SAL;100;10;9;13,55;1,51
2026-05-23;FANDI?O MARIA VALERIA;FANDINO-MARI-SAL;100;10;10;20,63;2,06
2026-05-23;LOJDA GUILLERMO DARIO;486731-SAL;100;10;10;1,77;0,18
2026-05-23;NSS S.A.;1713546-CENTRO-O-SAL;0;10;0;0;0
2026-05-23;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-SAL;100;10;10;0,92;0,09
2026-05-23;COACTIVA GROUP.;1938311-SAL;100;9;4;15,72;3,93
2026-05-23;NSS S.A.;1608647-COLOPLAS-SAL;100;9;8;2,78;0,35
2026-05-23;MARTINEZ MAXIMILIANO ALBERTO;MARTINEZ-DID-SAL;100;9;9;4,9;0,54
2026-05-23;IPBTEL LLC;IPBTEL-DID-SAL;100;9;2;11,33;5,67
2026-05-23;P C C P S A;PCCP-DID;100;9;9;0,97;0,11
2026-05-23;IFX NETWORKS SA;433015-SAL;71,43;9;5;5,88;1,18
2026-05-23;ANA MAYA SA;ANAMAYA-DID-SAL;0;9;0;0;0
2026-05-23;NSS S.A.;700585-MERCADO-SAL;0;9;0;0;0
2026-05-23;COMUNICACIONES MULTIMEDIA S.A;709319-SAL;100;9;9;3,92;0,44
2026-05-23;NSS S.A.;106297-SCIS-SAL;100;9;5;45,57;9,11
2026-05-23;QXTEL LIMITED;1441680-SAL;14,29;9;1;0,03;0,03
2026-05-23;NSS S.A.;348001-FIDEICOM-SAL;100;9;9;12,9;1,43
2026-05-23;NSS S.A.;1618415-HOTEL GU-SAL;100;8;8;11,62;1,45
2026-05-23;CEIBO CREDITOS S.A.;CEIBO-SAL;0;8;0;0;0
2026-05-23;CALL UP SA;2800288-Px8-SAL;100;8;8;0,68;0,09
2026-05-23;NSS S.A.;1874211-G.M.S.-SAL;100;8;6;10,38;1,73
2026-05-23;NSS S.A.;1576379-CRIBA-SAL;100;8;8;0,62;0,08
2026-05-23;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;100;8;8;12,65;1,58
2026-05-23;NSS S.A.;33393-FUNDUNIPAL-SAL;100;7;6;0,43;0,07
2026-05-23;RODOLFO CASSINI S.A.;13087785-SAL;100;7;7;3,9;0,56
2026-05-23;VN COBRANZAS S.A.;VNCOBRANZAS-DID-SAL;100;7;7;20,68;2,95
2026-05-23;PROSPECTIVAS SA;13088557-SAL;0;7;0;0;0
2026-05-23;TELESERVICIOS Y MARKETING SRL;2541566-SAL;0;7;0;0;0
2026-05-23;CYTRIC SOLUTIONS ARGENTINA SRL;13100684-SAL;0;7;0;0;0
2026-05-23;NSS S.A.;1137-INSTITUTO-SAL;100;7;3;0,93;0,31
2026-05-23;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-DID-SAL;100;7;7;0,22;0,03
2026-05-23;NSS S.A.;228694-CASINO-SAL;100;7;6;13,83;2,31
2026-05-23;ATX;ATX-IVR-SAL-750890;0;7;0;0;0
2026-05-23;CYBERWAVE S.A.;CYBERW-SAL;100;6;6;17,02;2,84
2026-05-23;NSS S.A.;266245-GRUPO8-SAL;100;6;4;9,77;2,44
2026-05-23;NSS S.A.;205989-LIDERAR-SAL;100;6;6;3,62;0,6
2026-05-23;CIPE SOLUTIONS S.A;1526379-SAL;100;6;4;1,47;0,37
2026-05-23;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;13092369-SAL;100;5;4;0,45;0,11
2026-05-23;NSS S.A.;694029-MIDDLE-SAL;100;5;5;14,4;2,88
2026-05-23;NSS S.A.;320877-ZARVAR-SAL;100;5;5;5,13;1,03
2026-05-23;C2 S.A.;C2-DID-SAL;100;5;3;0,2;0,07
2026-05-23;NSS S.A.;1583959-CAECE-SAL;100;5;2;6,28;3,14
2026-05-23;NSS S.A.;125494-OSPE-SAL;100;5;5;0,57;0,11
2026-05-23;NSS S.A.;1937106-BANCREDI-SAL;0;5;0;0;0
2026-05-23;NSS S.A.;88293-SANTAMAR-SAL;100;4;4;0,3;0,08
2026-05-23;NSS S.A.;184145-ELSURCO-SAL;100;4;4;0,4;0,1
2026-05-23;OP COMUNICACIONES FLEXIBLES;13089526-SAL;0;4;0;0;0
2026-05-23;NSS S.A.;503439-ZURICH-SAL;0;4;0;0;0
2026-05-23;MULTICONEX SA;13089438-SAL;100;4;4;1,07;0,27
2026-05-23;PRAGA GGB S.R.L.;PRAGA-DID-SAL;0;4;0;0;0
2026-05-23;TELCONET S A;403097-SAL;0;4;0;0;0
2026-05-23;NSS S.A.;104049-FISHER-SAL;100;4;4;0,28;0,07
2026-05-23;NSS S.A.;89443-COLEGIODEE-SAL;100;4;4;13,37;3,34
2026-05-23;NSS S.A.;122529-INSTSAL-SAL;100;4;3;0,27;0,09
2026-05-23;NSS S.A.;441893-BAHIA-SAL;100;4;4;0,3;0,08
2026-05-23;NSS S.A.;554031-FORINO-SAL;100;4;4;0,33;0,08
2026-05-23;NSS S.A.;750372-ACES-SAL;100;4;4;1,32;0,33
2026-05-23;NSS S.A.;365724-IGLESIA-SAL;100;4;4;2,05;0,51
2026-05-23;NSS S.A.;110540-CONCEPTO-SAL;100;4;4;7,37;1,84
2026-05-23;SUIVANT SA;SUIVANT-SAL;100;3;3;0,57;0,19
2026-05-23;TELECOM ITALIA SPARKLE S.P.A.;653085-SAL;100;3;3;1,92;0,64
2026-05-23;NSS S.A.;365586-IGLESIA-SAL;0;3;0;0;0
2026-05-23;NUETEL;NUETEL-DID-SAL;66,67;3;2;0,23;0,12
2026-05-23;CONSUMAS S.A;2791044-SAL;0;3;0;0;0
2026-05-23;BROADBANDTECH S.A.;BBT-LO-SAL;0;3;0;0;0
2026-05-23;Latinatel;392929-SAL;0;3;0;0;0
2026-05-23;NSS S.A.;766253-SINDICATO-SAL;100;3;3;2,77;0,92
2026-05-23;IDT CORPORATION DE ARGENTINA S.A.;13091348-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;92506-LELOIR-SAL;100;2;2;1,13;0,57
2026-05-23;NSS S.A.;1420709-SANEMETE-SAL;100;2;2;0,57;0,28
2026-05-23;ITION SRL;639013-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;2084530-SWISS-ME-SAL;100;2;1;0,32;0,32
2026-05-23;BFB SOLUCIONES S.A.;BFB-1750497-SAL;100;2;2;0,2;0,1
2026-05-23;CITYTECH SA;1935463-SAL;100;2;2;15,07;7,53
2026-05-23;TELECOM ITALIA SPARKLE S.P.A. SILVER;TIS-CLARO-SAL;0;2;0;0;0
2026-05-23;GREEN CONSULT SRL;GREEN-DID-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;151399-NAVICON-SAL;0;2;0;0;0
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;2271224-BTS-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;136953-SWISS-SAL;100;2;1;0,33;0,33
2026-05-23;NSS S.A.;1411852-ASOCIAC-SAL;100;2;2;1,2;0,6
2026-05-23;NSS S.A.;771388-C2SA-SAL;100;2;2;0,03;0,02
2026-05-23;VN GLOBAL BPO S.A.;2004988-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;272934-FIDEISALU-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;126627-CANGALLO-SAL;100;2;2;7,2;3,6
2026-05-23;SMARTBIZ TELECOM LLC;SMARTBIZ-DID-SAL;0;2;0;0;0
2026-05-23;NSS S.A.;665583-GALITIS-SAL;0;1;0;0;0
2026-05-23;FRAIND HERNAN JAVIER;599837-SAL;0;1;0;0;0
2026-05-23;NSS S.A.;117338-FITCH-SAL;100;1;1;0,2;0,2
2026-05-23;NSS S.A.;286120-VIABAIX-SAL;100;1;1;11,6;11,6
2026-05-23;NSS S.A.;185055-TENIS-SAL;0;1;0;0;0
2026-05-23;AGINET S.A.;AGINET-NUM-BLOCK-SAL;100;1;1;0,03;0,03
2026-05-23;NSS S.A.;1623241-MIG-SAL;100;1;1;0,2;0,2
2026-05-23;RODRIGUEZ MARCOS LEONARDO;RODRIGUEZ-DID-SAL;100;1;1;0,75;0,75
2026-05-23;NSS S.A.;1654031-REINO-SAL;100;1;1;7,25;7,25
2026-05-23;BROADBANDTECH S.A.;BBT-LD-SAL;0;1;0;0;0
2026-05-23;HABLAME SRL;2758122-SAL;0;1;0;0;0
2026-05-23;FLX SRL;1887143-SAL;0;1;0;0;0
2026-05-23;NSS S.A.;558156-DEFGRAL-SAL;100;1;1;0,2;0,2
2026-05-23;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CAT-FQDN-SAL;100;1;1;0,15;0,15
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-SAL;100;1;1;0,2;0,2
2026-05-23;PERSONAL COLLECT S.A;PERSONAL-DID-SAL;100;1;1;0,48;0,48
2026-05-23;NSS S.A.;126666-JAB-SAL;0;1;0;0;0
2026-05-23;NEOTEL SRL;673033-SAL;100;1;1;18,38;18,38
2026-05-23;NSS S.A.;189453-CYNSA-SAL;0;1;0;0;0
2026-05-23;NSS S.A.;1937107-BANCREDI-SAL;0;1;0;0;0
2026-05-23;INTERCALL SOLUCIONES S.R.L;INTERSOLU-SAL;100;1;1;1,15;1,15
2026-05-23;NSS S.A.;665825-DG-UNIDAD-SAL;100;1;1;0,13;0,13
2026-05-23;AGINET S.A.;212283-SAL;100;1;1;0,38;0,38
2026-05-23;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-BACKUP-SAL;100;1;1;0,43;0,43
2026-05-23;ESTUDIO RECUPERO SA;ESTUDIORECUPERO-SAL;100;1;1;0,85;0,85
2026-05-23;NSS S.A.;665593-AMIGAL-SAL;0;1;0;0;0
2026-05-23;IPLAN INTERNATIONAL BUSINESS INC.;13088379-IDEN-SAL;0;1;0;0;0
2026-05-23;BICENTEL, LLC;BICENTEL-800-SAL;0;1;0;0;0
2026-05-23;NSS S.A.;461583-CREDICOOP-SAL;0;1;0;0;0
2026-05-23;DARCOM S.A.;238607-SAL;100;1;1;0,12;0,12
2026-05-23;NSS S.A.;300391-AMERICA-TV-SA;0;1;0;0;0
2026-05-23;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-SAL;0;1;0;0;0
2026-05-22;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-SAL;66,16;4076784;1533258;382808,72;0,25
2026-05-22;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-SAL;92,42;2485391;970473;287545,87;0,3
2026-05-22;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-SAL;2,27;856362;16604;2654,93;0,16
2026-05-22;AMX ARGENTINA S.A.;CLARO-SIP-LD-SAL;82,57;574931;297921;90274,23;0,3
2026-05-22;NSS S.A.;RutaAnuncios;0;306651;0;0;0
2026-05-22;Eduardo Trotta;ETROTTA-SAL;29,83;292925;49670;9060,03;0,18
2026-05-22;NUETEL;NUETEL1414-SAL;62,54;291842;87023;13812,57;0,16
2026-05-22;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-SAL;85,47;219118;93976;13365,72;0,14
2026-05-22;INTERLINK FIBER NETWORK SA;FIRBER-SAL;56,39;202484;46054;7898,33;0,17
2026-05-22;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-SAL;80,65;185784;74430;15260,75;0,21
2026-05-22;AGINET S.A.;AGINET-MOBILE-SAL;74,6;147173;40392;8384,12;0,21
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;9672318-SAL;39,96;145612;14917;6591,92;0,44
2026-05-22;BERGAGNA CARLOS SEBASTIAN;DAINUS-SAL;80,54;137439;80579;6414,5;0,08
2026-05-22;TELECOM ARGENTINA S.A.;POI-POSADAS-SIP-SAL;24,97;134343;25335;3597,38;0,14
2026-05-22;TELEGLOBE;422155-SAL;40,01;133442;7791;6400,25;0,82
2026-05-22;NSS S.A.;VoiPack-out;94,89;76279;68660;212257;3,09
2026-05-22;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-SAL;70,45;62949;23284;3481,88;0,15
2026-05-22;LEVEL 3;LEVEL3-LD-SAL;71,97;55029;21710;3095,28;0,14
2026-05-22;INFOBIP LATAM SA;INFOBIP-SAL;91,44;48411;31912;12819,27;0,4
2026-05-22;TELECOM ARGENTINA S.A.;POI-FORMOSA-SIP-SAL;58,4;43567;13926;1888,87;0,14
2026-05-22;FIBERMAX SA;266585-SAL;66,38;31249;8741;1866,95;0,21
2026-05-22;NSS S.A.;CVI-RETAIL-OUT;95,87;30626;26299;54803,08;2,08
2026-05-22;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-SAL;77,92;28797;7739;2538,3;0,33
2026-05-22;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-SAL;85,29;28386;8963;2530,15;0,28
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DK-SAL;96,3;27315;19757;101304,77;5,13
2026-05-22;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-SAL;66,54;27239;7970;2575,35;0,32
2026-05-22;BICENTEL, LLC;BICENTEL-DID-SAL;75,02;24928;11729;7806,68;0,67
2026-05-22;NSS S.A.;NOGEO-CVI-SAL;98,98;24299;23173;87027;3,76
2026-05-22;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-SAL;75,11;23203;6800;2352,3;0,35
2026-05-22;TELECENTRO S.A.;TELECENTRO-LO-SAL;99,79;23069;7699;2217;0,29
2026-05-22;AGINET S.A.;AGINET-NUM-BLOCK-SAL;73,54;20872;2738;401,2;0,15
2026-05-22;TELECOM ARGENTINA S.A.;POI-SGESTERO-SIP-SAL;61,93;19567;5185;1391,17;0,27
2026-05-22;TARJETA NARANJA SA;13081166-SAL;100;18583;18561;60930,57;3,28
2026-05-22;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453377-SAL;0,01;15810;1;0,28;0,28
2026-05-22;CITYTECH SA;1893711-SAL;99,82;14584;14448;57289,48;3,97
2026-05-22;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-SA;64,75;13179;3285;1068,03;0,33
2026-05-22;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-SAL;49,04;10614;3024;548,93;0,18
2026-05-22;NSS S.A.;Voipack-genesys-out;100;10551;10549;11992,68;1,14
2026-05-22;TELECOM ARGENTINA S.A.;POI-JUJUY-SIP-SAL;66,8;9889;3189;760,42;0,24
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;AVOXI-DID-SAL;99,82;9442;9377;55234,22;5,89
2026-05-22;Eduardo Trotta;TROTTA-REVSHARINGSAL;39,83;9290;3582;51737,12;14,44
2026-05-22;TECNO VOZ NOROESTE S.A.;13100051_Px8-SAL;100;9071;9068;64465,62;7,11
2026-05-22;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CATDID-SAL;99,92;9007;8995;60367,78;6,71
2026-05-22;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-SAL;66,98;8213;2388;997,15;0,42
2026-05-22;TIWS ARGENTINA II S.A;TIWS1-2033336-SAL;78,41;7815;5553;26727,42;4,81
2026-05-22;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-SAL;51,24;7006;2089;422,82;0,2
2026-05-22;LINEIP S.R.L.;13097620-PX8-SAL;0;6748;0;0;0
2026-05-22;TELECOM ARGENTINA S.A.;POI-VCPAZ-SIP-SAL;88,87;6545;2460;994,2;0,4
2026-05-22;TELECOM ARGENTINA S.A.;POI-ZARATE-SIP-SAL;56,82;6110;1836;456,88;0,25
2026-05-22;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-SAL;84,82;5415;1984;444,47;0,22
2026-05-22;ATX;ATX-SAL;33,33;4352;1;2,15;2,15
2026-05-22;V.I.S. MEDIA GROUP S.A.;VIS-DID-SAL;100;4119;3190;12829,93;4,02
2026-05-22;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-SAL;30,99;4094;647;244,63;0,38
2026-05-22;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-SAL;60,38;3933;928;226,58;0,24
2026-05-22;BUSSINESS TELECOMMUNICATIONS SERVICES INC.;636361-SAL;0;3862;0;0;0
2026-05-22;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-LD-Saliente;94,83;3657;1815;442,45;0,24
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;2155168-TWILIO-SAL;90,32;3382;2949;22895,72;7,76
2026-05-22;IDT CORPORATION DE ARGENTINA S.A.;IDT-DID-SAL;85,54;2985;2514;6211,43;2,47
2026-05-22;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-PRIMARY-SAL;99,86;2874;2823;14075,02;4,99
2026-05-22;TOUCHED BPO;TOUCHED-DID-SAL;100;2794;2794;9015,98;3,23
2026-05-22;MERA SOLUTIONS SA;MERA-DID-SAL;100;2672;2653;12009,92;4,53
2026-05-22;GLOBAL PROCESSING SA;1636352-SAL;99,96;2375;2356;2142,62;0,91
2026-05-22;CONTACTO GARANTIDO SA;653975-SAL;8,53;2371;202;978,68;4,84
2026-05-22;KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS;1639305-SAL;100;2349;2044;10204,5;4,99
2026-05-22;OLUM SRL;OLUM-DID-SAL;99,96;2285;2262;10670,58;4,72
2026-05-22;PRO ACTION SERVICES S.A.;PROACTION-DID-SAL;100;2280;1785;9668;5,42
2026-05-22;ALLEVA CLAUDIO HECTOR;1505281-SAL;95,65;2173;2002;5076,33;2,54
2026-05-22;TIWS ARGENTINA II S.A;TIWS2-2033336-SAL;98,14;1867;1795;13942,95;7,77
2026-05-22;CENTRO INTERACCION MULTIMEDIA SA;APEX-DID-SAL;99,02;1813;1721;7224,55;4,2
2026-05-22;LEVEL 3;LEVEL3-LO-SAL;87,64;1727;865;1701,13;1,97
2026-05-22;COMERCIALIZADORA ONLINE S.A;EUROCALLDID-SAL;100;1624;1593;5628,35;3,53
2026-05-22;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-DID-SAL;94,46;1610;1363;6213,52;4,56
2026-05-22;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-SAL;100;1516;1515;6911,23;4,56
2026-05-22;BAPRO MEDIOS DE PAGO  S.A.;1831755-SAL;100;1496;7;23,9;3,41
2026-05-22;GM TELECOM CORPORATION;GM-DID-SAL;61,33;1410;855;11558,3;13,52
2026-05-22;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;100;1354;1354;4496,93;3,32
2026-05-22;AGINET S.A.;AGINET-08XX-SAL;99,16;1258;118;294,83;2,5
2026-05-22;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;TYT-DID-SAL;99,84;1250;1213;3309,32;2,73
2026-05-22;KLEVA TECH;13100368-PX8-SAL;0;1157;0;0;0
2026-05-22;MERCADOLIBRE S.R.L.;MERCADOLIBRE-SAL;100;1116;1014;1291,28;1,27
2026-05-22;AZCOM SRL;492508-SAL;99,73;1107;1104;2622,18;2,38
2026-05-22;VOCALSAT ARGENTINA S.A.;VOCALSAT-DID-SAL;100;1100;1100;3794,68;3,45
2026-05-22;MENTAWAI S.R.L.;666803-SAL;100;1096;1073;5725,92;5,34
2026-05-22;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-800SIP-SAL;100;1076;1061;9310,58;8,78
2026-05-22;EASY CALL SA;EASYCALL-SAL;92,34;1075;193;85,57;0,44
2026-05-22;TELEGLOBE;TATA-DID-SAL;99,13;1003;913;3186,92;3,49
2026-05-22;LINEAS LIDELSU SRL;2208360-SAL;0;912;0;0;0
2026-05-22;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-SAL;100;847;833;4479,25;5,38
2026-05-22;NACION SERVICIOS SA;2076600-NACION-SAL;100;846;842;4710,8;5,59
2026-05-22;CREDICUOTAS CONSUMO S.A.;13088519-SAL;100;843;643;2336,32;3,63
2026-05-22;I-FULL SRL;1877667-SAL;96,74;841;800;2205,47;2,76
2026-05-22;CONMEGA A.C.E.;13098440-PX8-SAL;0;840;0;0;0
2026-05-22;QXTEL LIMITED;1441680-SAL;7,33;807;41;14,2;0,35
2026-05-22;DISTRESSED ASSETS SA;199802-SAL;100;794;794;2852,1;3,59
2026-05-22;CASSINI COLLECTING SA;CASSINI-SAL;99,86;782;738;2071,92;2,81
2026-05-22;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-SAL;100;728;649;2163,32;3,33
2026-05-22;TELEPROM ARGENTINA S.A.;1702596-SAL;100;671;670;481,52;0,72
2026-05-22;TELETEL S. A.;647201-SAL;98,86;637;521;1799,52;3,45
2026-05-22;BERGAGNA CARLOS SEBASTIAN;BERGAGNA-0800-SAL;21,29;611;129;483,48;3,75
2026-05-22;CISTECH S.R.L.;CISTECH-DID-SAL;91,14;605;463;752,03;1,62
2026-05-22;IPLAN DIGITALK;DIGITALK-RETAIL-SAL;70,71;600;338;1032,05;3,05
2026-05-22;GLOBALTECH TELECOMUNICACIONES;GLOBALTECH-SAL;99,31;596;579;1364,77;2,36
2026-05-22;NSS S.A.;94476-ANDAR-SAL;100;582;526;2656,8;5,05
2026-05-22;NSS S.A.;256813-INSTITUTO-SAL;100;564;542;1724,43;3,18
2026-05-22;TELETEL S. A.;TELETEL-08XX-SAL;97,39;538;448;855,93;1,91
2026-05-22;MO & PC COLLECTIONS ARGENTINA;2827126-DID-SAL;0;537;0;0;0
2026-05-22;CETROGAR SA;CETROGAR-SAL;0;532;0;0;0
2026-05-22;MARCELO H. PENA SA;733901-SAL;0;500;0;0;0
2026-05-22;CORDIAL COLLECTIONS S.A;1599013-SAL;100;499;495;1968,32;3,98
2026-05-22;NSS S.A.;272348-G.M.S.-SAL;100;481;450;602,28;1,34
2026-05-22;SOLUCIONES DE CONTACTO SA;737629-SAL;100;480;435;1184,47;2,72
2026-05-22;AMERICA BROADCALL S.A;AMERICABROADCALL-SAL;100;476;476;2828,87;5,94
2026-05-22;LATINFON CONTACT CENTER S.R.L.;2549392-SAL;98,84;472;256;140,47;0,55
2026-05-22;TRIMOTION S.R.L.;1531643-SAL;91,95;464;354;956,98;2,7
2026-05-22;TELESERVICIOS Y MARKETING SRL;1416617-SAL;100;452;452;4006,15;8,86
2026-05-22;TELETEL CHILE;413460-SAL;100;450;409;3383,73;8,27
2026-05-22;IBR ARGENTINA S.A.;1610921-SAL;87,38;428;374;1533,17;4,1
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;2258206-IPCOM-SAL;0;423;0;0;0
2026-05-22;GESTION LEGAL S.A.;GESTIONLEGAL-SAL;100;421;421;1253,13;2,98
2026-05-22;2030 TELECOMUNICACIONES S.A.;161353-SAL;88,8;399;349;1335,42;3,83
2026-05-22;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-800-SAL;91,91;380;341;2104,8;6,17
2026-05-22;NSS S.A.;104603-OSPLAD-SAL;96,69;366;234;313,93;1,34
2026-05-22;DESOL S A;1513661-SAL;99,45;365;359;1230,33;3,43
2026-05-22;STRATTON ARGENTINA S.A.;708115-SAL;32,59;345;103;356,97;3,47
2026-05-22;MARISA CLAUDIA BERETTA;1402961-SAL;100;344;344;1151,05;3,35
2026-05-22;NSS S.A.;407301-BASAM-SAL;100;340;326;522,75;1,6
2026-05-22;CIPE SOLUTIONS S.A;1526379-SAL;95,55;339;279;1307,87;4,69
2026-05-22;NSS S.A.;1792949-SERV-ASI-SAL;100;338;327;1242,82;3,8
2026-05-22;NSS S.A.;129819-Swiss-SAL;99,42;327;172;421,55;2,45
2026-05-22;COMUNICACION Y OPINION;2812272-COMYOP-SAL;0;321;0;0;0
2026-05-22;R P B SOCIEDAD ANONIMA;13095588-SAL;100;319;303;425,1;1,4
2026-05-22;THE CHAPEAU SRL;13096781-PX8-SAL;0;318;0;0;0
2026-05-22;INCEPTIA SRL;13092380-PX8-SAL;0;307;0;0;0
2026-05-22;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-SAL;0;301;0;0;0
2026-05-22;IMPRUNETA S.A;1586407-SAL;100;278;278;977,35;3,52
2026-05-22;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-SAL;82,98;278;39;51,9;1,33
2026-05-22;GSA COLLECTIONS ARGENTINA SA;662536-SAL;99,63;276;272;670,38;2,46
2026-05-22;TELSERV B.V;TELSERV-DID-SAL;100;264;251;2187;8,71
2026-05-22;NSS S.A.;69132-SWISS-SAL;100;252;210;505,95;2,41
2026-05-22;NSS S.A.;721173-SWISS-MEDICAL;100;252;229;831,43;3,63
2026-05-22;COMUNICACIONES MULTIMEDIA S.A;709319-SAL;83,19;251;193;1143,28;5,92
2026-05-22;GESTIVA S.A;670765-SAL;99,59;250;241;1093,15;4,54
2026-05-22;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;SANBER-LD-SAL;100;238;238;1258,95;5,29
2026-05-22;CENATTEL SA;CENATTEL-DID-SAL;100;222;220;655,12;2,98
2026-05-22;IPLAN DIGITALK;DIGITALK-WHS-SAL;47,87;222;45;267,33;5,94
2026-05-22;IPLAN INTERNATIONAL BUSINESS INC.;AVOXI-0800-DK-SAL;90,74;216;196;1147,82;5,86
2026-05-22;OP COMUNICACIONES FLEXIBLES;13099063-PX8-SAL;0;209;0;0;0
2026-05-22;NSS S.A.;1626116-PRAXYS-SAL;100;197;193;733,73;3,8
2026-05-22;NSS S.A.;426196-ATENCION-SAL;100;190;188;390,92;2,08
2026-05-22;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-SAL;100;187;178;349,93;1,97
2026-05-22;NSS S.A.;558156-DEFGRAL-SAL;85,45;185;141;255,27;1,81
2026-05-22;NSS S.A.;89303-CLIROMAGO-SAL;100;183;161;230,73;1,43
